WKT,gid,access,addr:housename,addr:housenumber,amenity,brand,building,covered,disused,ele,highway,historic,layer,leisure,name,office,operator,power,ref,shop,sport,tourism
"POINT (2.19445499969453 41.4055555952426)","2193095298",,,,cafe,,,,,,,,,,El Duende,,,,,,,
"POINT (2.17564489969715 41.4099770952423)","6216759046",,,,cafe,,,,,,,,,,Línia Blanca,,,,,,,
"POINT (2.17691799969697 41.4077930952424)","6805602988",,,,cafe,,,,,,,,,,Luichi's,,,,,,,
"POINT (2.17902029969668 41.4090993952424)","5130442541",,,,cafe,,,,,,,,,,Brazilian World Cafe,,,,,,,
"POINT (2.18063729969645 41.4075308952425)","6772044085",,,"495",cafe,,,,,,,,,,Quatre14,,,,,,,
"POINT (2.17626819969706 41.4112099952422)","4762571925",,,,cafe,,,,,,,,,,Savory express,,,,,,,
"POINT (2.17694229969697 41.4110026952422)","1445329910",,,"314",cafe,,,,,,,,,,La Granja...,,,,,,,
"POINT (2.18413269969597 41.4085271952424)","6913157387",,,"2",cafe,,,,,,,,,,Empanadas and co.,,,,,,,
"POINT (2.18552389969577 41.4080975952424)","5892441486",,,"10",cafe,,,,,,,,,,The Catalan Sandwich,,,,,,,
"POINT (2.18179529969629 41.4084280952424)","6772044285",,,"517",cafe,,,,,,,,,,Mendieta (pastisseria artesanal),,,,,,,
"POINT (2.18286839969614 41.4075160952425)","5186368921",,,"559",cafe,,,,,,,,,,El Forn del Barri,,,,,,,
"POINT (2.18305529969612 41.4082042952424)","6772044088",,,,cafe,,,,,,,,,,Casual Café,,,,,,,
"POINT (2.18618819969568 41.4086605952424)","6784441595",,,"7",cafe,,,,,,,,,,Forn el 7,,,,,,,
"POINT (2.18593759969571 41.4087305952424)","6052525687",,,11B,cafe,,,,,,,,,,Caracas,,,,,,,
"POINT (2.18474049969588 41.4091142952424)","4777016827",,,,cafe,,,,,,,,,,Gran Ruca,,,,,,,
"POINT (2.18438389969593 41.4095126952424)","6113060482",,,"50",cafe,,,,,,,,,,Creps Clot,,,,,,,
"POINT (2.18424719969595 41.4093213952423)","4727974990",,,,cafe,,,,,,,,,,"365",,,,,,,
"POINT (2.18466239969589 41.4102581952423)","5135763223",,,,cafe,,,,,,,,,,Forn de pa Granier,,,,,,,
"POINT (2.18506899969584 41.4105533952423)","5135763225",,,,cafe,,,,,,,,,,Forn de pa Colón,,,,,,,
"POINT (2.18540109969579 41.4105404952423)","5135763226",,,,cafe,,,,,,,,,,Granja catalana,,,,,,,
"POINT (2.18058009969646 41.4169700952418)","4728093798",,,,cafe,,,,,,,,,,Miky,,,,,,,
"POINT (2.18635639969566 41.4086065952424)","6052524190",,,"3",cafe,,,,,,,,,,Pa Ciència,,,,,bakery,,
"POINT (2.1802832996965 41.4179310952418)","4721515391",,,,cafe,,,,,,,,,,La Granota,,,,,,,
"POINT (2.1809928996964 41.4137040952421)","4728103192",,,,cafe,,,,,,,,,,Cafè Arrels,,,,,,,
"POINT (2.18094619969641 41.4160036952419)","4721921292",,,,cafe,,,,,,,,,,El Raconet,,,,,,,
"POINT (2.18638479969565 41.4087136952424)","6052524191",,,"4",cafe,,,,,,,,,,Frankfurt Punt de trobada,,,,,,,
"POINT (2.18719859969554 41.4081960952424)","5158418223",,,,cafe,,,,,,,,,,Dino Pan,,,,,,,
"POINT (2.18726109969553 41.4082316952424)","5158418222",,,,cafe,,,,,,,,,,Smart Bar,,,,,,,
"POINT (2.18830519969539 41.4100170952423)","7644933199",,,"625",cafe,,,,,,,,,,Almirall,,,,,,,
"POINT (2.18778589969546 41.4109005952423)","7525220187",,,,cafe,,,,,,,,,,Bracafé,,,,,,,
"POINT (2.18862239969534 41.4092667952424)","5156691330",,,,cafe,,,,,,,,,,Coffee Clot,,,,,,,
"POINT (2.18865199969534 41.4093281952424)","5156726121",,,,cafe,,,,,,,,,,Yuan,,,,,,,
"POINT (2.18930619969525 41.4101611952423)","5156725923",,,,cafe,,,,,,,,,,La Habana,,,,,,,
"POINT (2.19512059969444 41.4089285952424)","3046155434",,,,cafe,,,,,,,,,,Forn de pa Gil,,,,,bakery,,
"POINT (2.18940749969523 41.4112742952422)","5156725622",,,,cafe,,,,,,,,,,La K-ña,,,,,,,
"POINT (2.19210409969486 41.4077052952425)","6579626787",,,"873",cafe,,,,,,,,,,Gloria bean's coffee,,,,,,,
"POINT (2.18724089969553 41.415338795242)","5200163225",,,,cafe,,,,,,,,,,Granier,,,,,,,
"POINT (2.19191879969488 41.4116245952422)","5034331722",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.18972299969519 41.4129848952421)","5156670222",,,,cafe,,,,,,,,,,El Taller,,,,,,,
"POINT (2.18996689969515 41.4130976952421)","3049395451",,,,cafe,,,,,,,,,,Aroma de cafè,,,,,,,
"POINT (2.19077509969504 41.4138696952421)","6785659269",,,,cafe,,,,,,,,,,Un Dos Tres,,,,,,,
"POINT (2.18943309969523 41.414871995242)","5156690132",,,,cafe,,,,,,,,,,Forn Biscaia,,,,,,,
"POINT (2.18902929969528 41.4156175952419)","5156690131",,,,cafe,,,,,,,,,,7 días,,,,,,,
"POINT (2.18813959969541 41.4178371952418)","5200142528",,,,cafe,,,,,,,,,,A' Boroa,,,,,,,
"POINT (2.18915879969527 41.4157110952419)","5156690130",,,,cafe,,,,,,,,,,Caracas,,,,,,,
"POINT (2.15505499970001 41.4211156952416)","7229011359",,,,cafe,,,,,,,,,,Els Colors de l'Eva,,,,,,,
"POINT (2.17500259969724 41.4184682952418)","5163148225",,,,cafe,,,,,,,,,,Mas Guinardó Petanca,,,,,,,
"POINT (2.1594818996994 41.429746495241)","7023147291",,,,cafe,,,,,,,,,,Cafès Caracas,,,,,,,
"POINT (2.1566094996998 41.4375720952405)","1554649942",,,,cafe,,,,,,,,,,Torrades,,,,,,,
"POINT (2.15633589969984 41.4374755952405)","1554649988",,,,cafe,,,,,,,,,,La Panera,,,,,,,
"POINT (2.16049329969926 41.4359898952406)","2845721769",,,,cafe,,,,,,,,,,Julia,,,,,,,
"POINT (2.16034769969928 41.4363236952406)","2845719397",,,,cafe,,,,,,,,,,Hedilla,,,,,,,
"POINT (2.16205129969904 41.4354438952406)","2845721721",,,,cafe,,,,,,,,,,Mi bar Juan,,,,,,,
"POINT (2.17251949969758 41.430516595241)","499122829",,,,cafe,,,,,,,,,,The New Orleans Coffee & Tea Company,,,,,,,
"POINT (2.17703829969695 41.4205375952416)","5510667021",,,,cafe,,,,,,,,,,Due Pani,,,,,,,
"POINT (2.18051069969647 41.4233788952414)","7442304439",,,,cafe,,,,,,,,,,,,,,,bakery,,
"POINT (2.18034819969649 41.4236269952414)","6404029585",,,"29",cafe,,,,,,,,,,Cal Enríc,,,,,,,
"POINT (2.17567119969714 41.4269598952412)","4721516005",,,,cafe,,,,,,,,,,Chirimás Café,,,,,,,
"POINT (2.18220649969623 41.4202644952416)","4860084429",,,,cafe,,,,,,,,,,Churreria,,,,,,,
"POINT (2.18620959969568 41.4211342952416)","4723606390",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.18955769969521 41.4349496952407)","1735343657",,,"241",cafe,,,,,,,,,,Xurreria Sant Andreu,,,,,,,
"POINT (2.18864939969534 41.4186888952417)","5200151924",,,,cafe,,,,,,,,,,Il Trovatore,,,,,,,
"POINT (2.18926239969525 41.4340728952407)","7098025886",,,,cafe,,,,,,,,,,El Club del Café,,,,,,,
"POINT (2.19162549969492 41.4350955952407)","2034800451",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.19134389969496 41.4372491952405)","2034800466",,,,cafe,,,,,,,,,,Ikero,,,,,,,
"POINT (2.19113409969499 41.4358073952406)","2034800459",,,,cafe,,,,,,,,,,Balista,,,,,,,
"POINT (2.16841729969815 41.4434522952401)","3792845069",,,"20",cafe,,,,,,,,,,Bar Tío Cuco,,,,,,,
"POINT (2.18717569969554 41.4409558952403)","5867484385",,,,cafe,,,,,,,,,,Forn Trinitat,,,,,,,
"POINT (2.19965499969381 41.3975349952431)","3058169649",,,,cafe,,,,,,,,,,Granja,,,,,,,
"POINT (2.169523599698 41.4626617952389)","5217988186",,,,cafe,,,,,,,,,,Morroy,,,,,,,
"POINT (2.20232189969343 41.3975778952431)","3170567825",,,"192",cafe,,,,,,,,,,Barcelona Culture World,,,,,,,
"POINT (2.19913339969388 41.4007420952429)","2703829256",,,"155",cafe,,,,,,,,,,Bon Gust,,,,,,,
"POINT (2.20138419969356 41.4008442952429)","2975013896",,,,cafe,,,,,,,,,,la buena vida,,,,,,,
"POINT (2.20286109969336 41.400053895243)","1934456567",,,"44",cafe,,,,,,,,,,Horchateria Tio Che,,,,,,,
"POINT (2.19817259969401 41.4042961952427)","2193095406",,,,cafe,,,,,,,,,,Hmm que rico,,,,,,,
"POINT (2.20379919969323 41.4009266952429)","3048076940",,,"99",cafe,,,,,,,,,,Ideal,,,,,,,
"POINT (2.19733539969413 41.4038543952427)","7557045996",,,,cafe,,,,,,,,,,the Cofee Market,,,,,,,
"POINT (2.19954559969382 41.4048148952427)","6535101785",,,,cafe,,,,,,,,,,Monsieur Bosc,,,,,,,
"POINT (2.19760929969409 41.4049761952426)","2193095377",,,,cafe,,,,,,,,,,Sant Martí,,,,,,,
"POINT (2.24376209968767 41.44539179524)","5182246325",,,,cafe,,,,,,,,,,Moments,,,,,,,
"POINT (2.20032939969371 41.4053615952426)","6532297485",,,"98",cafe,,,,,,,,,,Caffeine,,,,,,,
"POINT (2.20286019969336 41.4035590952427)","2065469521",,,,cafe,,,,,,,,,,El Forn del Metro,,,,,,,
"POINT (2.21312149969193 41.4045882952427)","1154217262",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.212652599692 41.4052614952426)","1711181339",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.21356779969187 41.4049071952427)","1711181318",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.21293479969196 41.4054873952426)","1711181312",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.21410939969179 41.4060905952426)","1154217251",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.20620649969289 41.4111800952422)","4140583448",,,"84",cafe,,,,,,,,,,Siberia,,,,,,,
"POINT (2.20734449969274 41.4103226952423)","3999997375",,,"49",cafe,,,,,,,,,,Rachel's,,,,,,,
"POINT (2.20695909969279 41.4168138952419)","5890439228",,,"15",cafe,,,,,,,,,,Bar Cafeteria Capitan,,,,,,,
"POINT (2.21605649969152 41.4094527952424)","3128192606",,,,cafe,,,,,,,,,,Dunkin' Donuts,,,,,,,
"POINT (2.21711189969138 41.4100621952423)","3128189784",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (2.21650919969146 41.4338261952407)","5335591521",,,,cafe,,,,,,,,,,Churrería Pati,,,,,,,
"POINT (2.2169390996914 41.4336544952408)","643429648",,,"2",cafe,,,,,,,,,,Joan Figuera,,,,,bakery,,
"POINT (2.21668939969143 41.4359316952406)","5363964402",,,,cafe,,,,,,,,,,El gran croissant,,,,,,,
"POINT (2.21852859969118 41.4375433952405)","638346221",,,"7",cafe,,,,,,,,,,El Nostre Pa,,,,,,,
"POINT (2.21715489969137 41.4386839952404)","449055287",,,"29",cafe,,,,,,,,,,Rin,,,,,bakery,,
"POINT (2.22150799969076 41.4355533952406)","5299922528",,,,cafe,,,,,,,,,,Crispan,,,,,bakery,,
"POINT (2.22427269969038 41.4396714952404)","5536153362",,,,cafe,,,,,,,,,,Cafeteria ladona,,,,,,,
"POINT (2.22443479969036 41.4395646952404)","5536153352",,,,cafe,,,,,,,,,,Cafeteria bar La nina,,,,,,,
"POINT (2.22532659969023 41.4388264952404)","5218828496",,,,cafe,,,,,,,,,,Conecta,,,,,,,
"POINT (2.22543509969022 41.4385455952404)","5218828499",,,,cafe,,,,,,,,,,Sweet dolç,,,,,,,
"POINT (2.19835099969399 41.4417305952402)","5834511366",,,,cafe,,,,,,,,,,Enrique Tomás,,,,,,,
"POINT (2.21350199969188 41.4419615952402)","1043511689",,,,cafe,,,,,,,,,,Granja Capuccino,,,,,,,
"POINT (2.21773629969129 41.4415158952402)","4244877777",,,,cafe,,,,,,,,,,Luna,,,,,,,
"POINT (2.21031809969232 41.4510637952396)","3129476973",,,,cafe,,,,,,,,,,El racó del cafè,,,,,,,
"POINT (2.21890799969113 41.4497972952397)","1417633593",,,"3",cafe,,,,,,,,,,Bar restaurant Lliri d'Or,,,,,,,
"POINT (2.21714969969137 41.4500863952397)","5586755013",,,,cafe,,,,,,,,,,Jimmy,,,,,,,
"POINT (2.22403549969041 41.4409309952403)","4451912591",,,,cafe,,,,,,,,,,El cafelito,,,,,,,
"POINT (2.22646509969007 41.4416927952402)","3556089497",,,"76",cafe,,,,,,,,,,Xurreria Rodríguez,,,,,,,
"POINT (2.23684499968863 41.4515808952396)","2113005892",,,,cafe,,,,,,,,,,Churrería Cuba,,,,,,,
"POINT (2.2370705996886 41.4533223952394)","5113900221",,,"198",cafe,,,,,,,,,,Pastisseria Ndulcevida,,,,,,,
"POINT (2.24490699968751 41.4475959952398)","5137318623",,,,cafe,,,,,,,,,,Pastisseria Cake,,,,,,,
"POINT (2.24648209968729 41.4479480952398)","5137360821",,,,cafe,,,,,,,,,,Pastisseria Vidalina,,,,,,,
"POINT (2.24573299968739 41.4486290952398)","5073552621",,,"5",cafe,,,,,,,,,,Cafe Milan,,,,,,,
"POINT (2.24505129968749 41.4489320952398)","5130442844",,,,cafe,,,,,,,,,,La Boulangerie,,,,,,,
"POINT (2.19819549969401 41.4396012952404)","5834511057",,,,cafe,,,,,,,,,,Yogurtería Danone,,,,,,,
"POINT (2.19760269969409 41.4399108952403)","5834511058",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (2.21749819969132 41.4332654952408)","5118126435",,,,cafe,,,,,,,,,,Cafeteria i Forn de pa Grey,,,,,,,
"POINT (2.21806049969124 41.4343269952407)","5339783266",,,,cafe,,,,,,,,,,Bar Shisha Gold,,,,,,,
"POINT (2.21850559969118 41.4343631952407)","6010958543",,,,cafe,,,,,,,,,,Dolç Cafè,,,,,,,
"POINT (2.21810609969124 41.4377059952405)","3548613493",,,,cafe,,,,,,,,,,Cafeteria Artesà,,,,,,,
"POINT (2.21946669969105 41.4349093952407)","3779149860",,,,cafe,,,,,,,,,,EsPan's,,,,,bakery,,
"POINT (2.21961979969103 41.4346537952407)","5299921756",,,,cafe,,,,,,,,,,Bada Bocata,,,,,,,
"POINT (2.22016889969095 41.4371062952405)","5144745896",,,,cafe,,,,,,,,,,Mokka,,,,,,,
"POINT (2.22037039969092 41.4383582952404)","7012498975",,,,cafe,,,,,,,,,,Dolç Cafè,,,,,,,
"POINT (2.22185779969071 41.4392717952404)","6479004362",,,,cafe,,,,,,,,,,Vallespan,,,,,,,
"POINT (2.22255749969062 41.4403302952403)","4983765005",,,,cafe,,,,,,,,,,"365",,,,,,,
"POINT (2.22740649968994 41.4403067952403)","3809169658",,,,cafe,,,,,,,,,,Carte d'Or,,,,,,,
"POINT (2.22850309968979 41.4393159952404)","6501200795",,,,cafe,,,,,,,,,,MDL,,,,,bakery,,
"POINT (2.20884909969253 41.4530041952395)","6610269053",,,"23",cafe,,,,,,,,,,Cafetería Janis Degust,,,,,,,
"POINT (2.22209399969068 41.4408332952403)","4983764956",,,,cafe,,,,,,,,,,El Nostre Pa,,,,,,,
"POINT (2.2240988996904 41.4426542952402)","4451904192",,,,cafe,,,,,,,,,,MDL,,,,,bakery,,
"POINT (2.22416979969039 41.4427195952402)","4451988990",,,,cafe,,,,,,,,,,"365",,,,,,,
"POINT (2.22177009969073 41.4442678952401)","1280416455",,,7B,cafe,,,,,,,,,,Carballeira,,,,,,,
"POINT (2.22395909969042 41.4437722952401)","5286467104",,,,cafe,,,,,,,,,,Granja Monsul,,,,,,,
"POINT (2.22367609969046 41.44436239524)","3560942698",,,,cafe,,,,,,,,,,Sandvitxeria Alhociema,,,,,,,
"POINT (2.22695019969001 41.4408173952403)","3809169669",,,"49",cafe,,,,,,,,,,Pantaiberic delicatessen,,,,,,,
"POINT (2.22711249968998 41.4408121952403)","3809169668",,,,cafe,,,,,,,,,,Vivari,,,,,,,
"POINT (2.22680029969003 41.4410158952403)","3809169673",,,"57",cafe,,,,,,,,,,Bonjour cafeteria,,,,,,,
"POINT (2.2262984996901 41.4419035952402)","3556090098",,,"84",cafe,,,,,,,,,,Granier,,,,,bakery,,
"POINT (2.23710949968859 41.4515623952396)","2112865755",,,,cafe,,,,,,,,,,Bar Granja Juani,,,,,,,
"POINT (2.24606869968734 41.4493145952397)","5138373725",,,,cafe,,,,,,,,,,Iglú cafeteria & cerveseria,,,,,,,
"POINT (2.24489219968751 41.4501929952397)","5138376024",,,,cafe,,,,,,,,,,Pastisseria Lely's,,,,,,,
"POINT (2.24465999968754 41.4505362952396)","5137360826",,,"201",cafe,,,,,,,,,,Cafeteria Centre,,,,,,,
"POINT (2.24595979968736 41.4504462952396)","5160440924",,,,cafe,,,,,,,,,,Real Espresso,,,,,,,
"POINT (2.24643069968729 41.4511098952396)","5819366671",,,,cafe,,,,,,,,,,Cafeteria Sant Jordi,,,,,,,
"POINT (2.24858029968699 41.4460122952399)","3007803307",,,,cafe,,,,,,,,,,Can Magí,,,,,,,
"POINT (2.24879579968696 41.4461611952399)","3007803308",,,,cafe,,,,,,,,,,Cafeteria Roca i Pi,,,,,,,
"POINT (2.24706099968721 41.4478492952398)","5138439921",,,,cafe,,,,,,,,,,Café del Mercat,,,,,,,
"POINT (2.24683759968724 41.4480620952398)","5137318626",,,,cafe,,,,,,,,,,Café Caracas,,,,,,,
"POINT (2.24676709968725 41.4481439952398)","5138376023",,,,cafe,,,,,,,,,,Jailai,,,,,,,
"POINT (2.24869349968698 41.4473860952398)","6472150080",,,,cafe,,,,,,,,,,L'Antic Cafè del Mar,,,,,,,
"POINT (2.25033889968675 41.4472942952398)","5318776378",,,,cafe,,,,,,,,,,365 Obrador,,,,,,,
"POINT (2.25025969968676 41.4473731952399)","5318776377",,,,cafe,,,,,,,,,,El racó del cafe,,,,,,,
"POINT (2.24834729968703 41.4490898952397)","5658288082",,,,cafe,,,,,,,,,,Can Teixidó,,,,,,,
"POINT (2.24803709968707 41.4504475952396)","5182260823",,,,cafe,,,,,,,,,,Klima,,,,,,,
"POINT (2.24778159968711 41.4507711952396)","6707404985",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.24827579968704 41.4506078952396)","5182220826",,,,cafe,,,,,,,,,,Vivari,,,,,,,
"POINT (2.24908739968692 41.4513570952396)","5182220825",,,,cafe,,,,,,,,,,Granier,,,,,,,
"POINT (2.2506826996867 41.4499536952397)","3267527726",,,,cafe,,,,,,,,,,Forn Bertran,,,,,,,
"POINT (2.24393779968764 41.4516125952396)","5137376421",,,"235",cafe,,,,,,,,,,Café Època,,,,,,,
"POINT (2.24931129968689 41.4519145952395)","5182260822",,,,cafe,,,,,,,,,,Can Martri 2,,,,,,,
"POINT (2.31664509967752 41.4806614952377)","6369964287",,,,cafe,,,,,,,,,,El Bon Gelat,,,,,,,
"POINT (2.24966509968684 41.4522708952396)","6716297814",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.24991549968681 41.4525329952395)","5182220824",,,,cafe,,,,,,,,,,Seramar II Versalles,,,,,,,
"POINT (2.32910509967579 41.4817860952376)","1498503970",,,,cafe,,,,,,,,,,Bar Granja Beat,,,,,,,
"POINT (2.32094099967692 41.4788141952378)","6445393486",,,,cafe,,,,,,,,,,Chiringuita Bambú,,,,,,,
"POINT (2.31950759967712 41.4791781952378)","6447661085",,,,cafe,,,,,,,,,,Neptune,,,,,,,
"POINT (1.54131009978545 41.6023401952297)","4856252482",,,,cafe,,,,,,,,,,BonArea,,,,,,,
"POINT (1.70980719976199 41.5200488952351)","2300262186",,,,cafe,,,,,,,,,,La Fonda del Saumell,,,,,,,
"POINT (1.60507839977657 41.5792616952312)","4722934890",,,,cafe,,,,,,,,,,Panem,,,,,,,
"POINT (1.70788869976226 41.5187377952351)","3017063645",,,"14",cafe,,,,,,,,,,Cal Frare Forn de Pa,,,,,,,
"POINT (1.60586299977646 41.5771496952313)","2556975124",,Parc de la Solidaritat,,cafe,,,,,,,,,,El Xiringuito,,,,,,,
"POINT (1.7506859997563 41.8301740952149)","5235005722",,,"6",cafe,,,,,,,,,,Café 9,,,,,,,
"POINT (1.57992989978007 41.7458325952204)","5418414373",,,,cafe,,,,,,,,,,Es… to… nes,,,,,,,
"POINT (1.7507281997563 41.8303780952149)","5235014922",,,"6",cafe,,,,,,,,,,café 9,,,,,,,
"POINT (1.91191159973386 41.4921306952369)","2434438895",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (1.81408789974748 41.5008016952363)","6799598289",,,,cafe,,,,,,,,,,CTC,,,,,,,
"POINT (1.81666229974712 41.4990961952364)","1705626601",,,,cafe,,,,,,,,,,tradició fornera Mora,,,,,,,
"POINT (1.77044449975355 41.5334726952342)","7245065063",,,"30",cafe,,,,,,,,,,Café del Casal Català,,,,,,,
"POINT (1.83641259974437 41.5925920952303)","558809030",,,,cafe,,,,,,,,,,La Cafeteria,,,,,,,
"POINT (1.85358389974198 41.5916938952304)","4378893678",,,,cafe,,,,,,,,,,Terraza,,,,,,,
"POINT (1.95843019972738 41.4927503952369)","5217793503",,,,cafe,,,,,,,,,,Jesús López Ruiz,,,,,,,
"POINT (2.00777009972052 41.5522696952329)","1468325147",,,,cafe,,,,,,,,,,La Terrasseta,,,,,,,
"POINT (2.00636779972071 41.5632746952323)","6043894095",,,"37",cafe,,,,,,,,,,El Cafè de l'Aula,,,,,,,
"POINT (2.00916029972032 41.567619395232)","7530273554",,,"136",cafe,,,,,,,,,,Cafe del Candela,,,,,,,
"POINT (2.01047279972014 41.5660169952321)","2046449148",,,,cafe,,,,,,,,,,Societat Coral els Amics,,,,,,,
"POINT (2.01308659971978 41.5659581952321)","1833097913",,,,cafe,,,,,,,,,,Granja Catalana,,,,,,,
"POINT (2.01115299972005 41.5622855952323)","2046449146",,,,cafe,,,,,,,,,,Antico Cafè,,,,,,,
"POINT (2.01342849971973 41.5660460952321)","2046449130",,,,cafe,,,,,,,,,,Brisa,,,,,,,
"POINT (2.02104259971867 41.5694332952318)","4843370643",,,,cafe,,,,,,,,,,Cafè de Lletres,,,,,,,
"POINT (2.01419359971962 41.5697705952318)","4444407758",,,,cafe,,,,,,,,,,L'Antica Stazione,,,,,,,
"POINT (2.02230309971849 41.5632178952323)","1005037260",,,,cafe,,,,,,,,,,Atlas,,,,,,,
"POINT (2.02590419971799 41.4871312952372)","7160723485",,,,cafe,,,,,,,,,,Esto esta rico,,,,,,,
"POINT (2.0251542997181 41.5468373952333)","5849496245",,,,cafe,,,,,,,,,,Yogurtería by Danone,,,,,,,
"POINT (2.02196909971854 41.5633843952322)","1005037251",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.02204319971853 41.5633958952322)","1005037243",,,,cafe,,,,,,,,,,La Campana,,,,,,,
"POINT (2.02180779971856 41.5638150952322)","1005037263",,,,cafe,,,,,,,,,,Bar del Campus,,,,,,,
"POINT (2.0222160997185 41.5682175952319)","4395074117",,,,cafe,,,,,,,,,,el Panqueque,,,,,,,
"POINT (2.07578419971105 41.5345577952341)","5383847321",,,,cafe,,,,,,,,,,My Coffee,,,,,,,
"POINT (2.08526689970973 41.5323601952343)","5859807065",,,,cafe,,,,,,,,,,Pastisseria Mix,,,,,,,
"POINT (2.10390779970713 41.5462666952333)","5257605851",,,"41",cafe,,,,,,,,,,Bon Día,,,,,,,
"POINT (2.10841449970651 41.5471822952333)","5484175717",,,"8",cafe,,,,,,,,,,El Suau,,,,,,,
"POINT (2.08666199970953 41.6081923952293)","6079463489",,,,cafe,,,,,,,,,,Can Forquetes,,,,,,,
"POINT (2.01342379971973 41.5730182952316)","2991026591",,,,cafe,,,,,,,,,,Frankfurt Txakris,,,,,,,
"POINT (2.01411019971963 41.5780206952313)","3418564837",,,,cafe,,,,,,,,,,Cal Tiki,,,,,,,
"POINT (2.0869356997095 41.613261395229)","6080027011",,,,cafe,,,,,,,,,,Dos passos més,,,,,,,
"POINT (2.08535549970972 41.6095963952292)","6079462084",,,,cafe,,,,,,,,,,Can Tolrà,,,,,,,
"POINT (2.08659099970954 41.6149748952289)","6184164260",,,,cafe,,,,,,,,,,Ziga-Zaga Park,,,,,,,
"POINT (2.09042679970901 41.6153174952288)","6083453989",,,,cafe,,,,,,,,,,El café de Castellar,,,,,,,
"POINT (2.09169489970883 41.6112242952291)","6071376860",,,,cafe,,,,,,,,,,Pa Dolç,,,,,,,
"POINT (1.82014419974663 41.7278522952215)","7035540083",,,,cafe,,,,,,,,,,General Store and Coffee,,,,,,,
"POINT (1.82316549974621 41.7232775952218)","2703026514",,,,cafe,,,,,,,,,,l'Alzina,,,,,,,
"POINT (1.83470129974461 41.7218562952219)","4067634959",,,,cafe,,,,,,,,,,La Sínia de Santa Clara,,,,,,,
"POINT (1.83464229974462 41.7219083952219)","4067634960",,,,cafe,,,,,,,,,,La Xarradeta,,,,,,,
"POINT (1.94941279972864 41.7957461952171)","6684448285",,,,cafe,,,,,,,,,,Ca La Plade,,,,,,,
"POINT (1.80183929974918 41.7406681952207)","4120499724",,,,cafe,,,,,,,,,,Maragogype Art Cafè,,,,,,,
"POINT (1.82433849974605 41.7268784952216)","6556121037",,,,cafe,,,,,,,,,,l'Aroma,,,,,,,
"POINT (1.82860749974546 41.736135695221)","4790054824",,,,cafe,,,,,,,,,,Tradicionarius,,,,,,,
"POINT (1.83803209974414 41.7279572952215)","7572073979",,,,cafe,,,,,,,,,,Cal Moliné,,,,,,,
"POINT (1.87876289973847 41.9017109952103)","3817133769",,,,cafe,,,,,,,,,,Cafeteria bar restaurant estació,,,,,,,
"POINT (1.55136529978405 42.172923095193)","2645278984",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (1.73495289975849 42.0171095952029)","3628306647",,,,cafe,,,,,,,,,,el Cafè de Dalt,,,,,,,
"POINT (1.82094529974652 42.0778965951991)","1622943025",,,,cafe,,,,,,,,,,Stop Avià,,,,,,,
"POINT (1.88399649973775 41.9078446952099)","1219525885",,,,cafe,,,,,,,,,,Café Ametlla,,,,,,,
"POINT (2.02757949971776 42.0087113952035)","3116655722",,,,cafe,,,,,,,,,,El Bon Gust,,,,,,,
"POINT (2.0294414997175 42.0084955952035)","3116655692",,,,cafe,,,,,,,,,,Cafè Fumanya,,,,,,,
"POINT (2.03133369971724 42.0104064952034)","3116655723",,,,cafe,,,,,,,,,,El Contrapàs,,,,,,,
"POINT (1.82294029974624 42.0769927951991)","1622942990",,,,cafe,,,,,,,,,,Bar Ateneu,,,,,,,
"POINT (1.88205739973802 42.031902295202)","317180458",,,,cafe,,,,,,,,,,La Perla,,,,,,,
"POINT (1.87882349973847 42.0347649952018)","4345194653",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (2.2140720996918 41.5382659952339)","4460167596",,,"5",cafe,,,,,,,,,,Caffe il forno,,,,,,,
"POINT (1.84469999974322 42.1019667951975)","4241579689",,,,cafe,,,,,,,,,,Aroma,,,,,,,
"POINT (1.85694829974151 42.1024857951975)","2430784874",,,,cafe,,,,,,,,,,Bar Xurreria Pica-Pica,,,,,,,
